Date,MinTemp,MaxTemp,Rainfall
2018-11-07,9.0,16.3,0.0
2018-11-08,5.4,17.5,0.0
2018-11-09,9.6,19.5,0.0
2018-11-10,10.7,20.9,0.2
2018-11-11,10.4,18.2,0.0
2018-11-12,9.5,24.0,0.0
2018-11-13,13.5,31.0,0.0
2018-11-14,13.2,18.0,0.0
2018-11-15,7.9,13.2,3.2
2018-11-16,8.8,18.7,0.4
2018-11-17,6.1,20.6,0.2
2018-11-18,11.0,17.8,0.0
2018-11-19,10.8,25.6,0.0
2018-11-20,14.4,24.1,0.0
2018-11-21,15.5,17.3,15.6
2018-11-22,10.6,14.1,0.2
2018-11-23,11.0,16.7,11.2
2018-11-24,10.7,15.8,6.6
2018-11-25,11.5,13.9,4.6
2018-11-26,11.1,17.9,1.0
2018-11-27,12.7,17.5,0.2
2018-11-28,12.3,18.4,2.8
2018-11-29,12.8,20.0,0.0
2018-11-30,13.2,18.4,0.0
2018-12-01,9.0,23.1,2.2
2018-12-02,12.0,18.9,2.4
2018-12-03,10.0,18.9,0.2
2018-12-04,8.1,19.3,7.6
2018-12-05,9.2,19.5,0.0
2018-12-06,11.7,30.9,0.0
2018-12-07,18.4,28.4,0.0
2018-12-08,17.0,20.1,0.0
2018-12-09,12.7,19.3,0.0
2018-12-10,11.9,20.4,0.0
2018-12-11,9.0,19.7,0.0
2018-12-12,11.8,28.3,0.0
2018-12-13,15.9,24.1,0.0
2018-12-14,16.2,22.6,0.0
2018-12-15,15.5,19.6,0.0
2018-12-16,16.2,26.3,2.0
2018-12-17,15.5,22.1,27.6
2018-12-18,11.8,17.4,1.6
2018-12-19,12.8,23.3,0.2
2018-12-20,13.4,17.0,12.6
2018-12-21,9.8,17.4,1.2
2018-12-22,10.4,18.2,1.2
2018-12-23,12.2,24.5,0.0
2018-12-24,13.6,31.9,0.0
2018-12-25,15.2,20.2,0.0
2018-12-26,14.5,20.2,0.0
2018-12-27,14.7,24.0,0.0
2018-12-28,16.6,22.4,0.0
2018-12-29,16.2,25.7,2.2
2018-12-30,13.5,23.5,0.0
2018-12-31,16.4,23.2,0.0
2019-01-01,14.1,27.2,0.0
2019-01-02,14.5,25.4,0.0
2019-01-03,12.1,26.0,0.0
2019-01-04,18.0,34.0,0.0
2019-01-05,15.4,24.7,0.0
2019-01-06,13.7,25.5,0.0
2019-01-07,11.0,22.0,0.0
2019-01-08,14.9,22.2,0.0
2019-01-09,11.6,20.8,0.0
2019-01-10,12.0,23.4,0.0
2019-01-11,14.6,30.0,0.0
2019-01-12,17.9,23.7,0.0
2019-01-13,9.9,23.4,0.2
2019-01-14,14.0,25.2,0.0
